Cód_IBGE;Município;Sigla UF;Região;Mês/Ano;Vítimas
3543907;Rio Claro;SP;SUDESTE;jan/18;3
3544004;Rio Das Pedras;SP;SUDESTE;jan/18;0
3544103;Rio Grande Da Serra;SP;SUDESTE;jan/18;0
3544202;Riolândia;SP;SUDESTE;jan/18;0
3544251;Rosana;SP;SUDESTE;jan/18;0
3544301;Roseira;SP;SUDESTE;jan/18;0
3544400;Rubiácea;SP;SUDESTE;jan/18;0
3544509;Rubinéia;SP;SUDESTE;jan/18;0
3544608;Sabino;SP;SUDESTE;jan/18;0
3544707;Sagres;SP;SUDESTE;jan/18;0
3544806;Sales;SP;SUDESTE;jan/18;0
3544905;Sales Oliveira;SP;SUDESTE;jan/18;0
3545001;Salesópolis;SP;SUDESTE;jan/18;0
3545100;Salmourão;SP;SUDESTE;jan/18;0
3545159;Saltinho;SP;SUDESTE;jan/18;0
3545209;Salto;SP;SUDESTE;jan/18;0
3545308;Salto De Pirapora;SP;SUDESTE;jan/18;0
3545407;Salto Grande;SP;SUDESTE;jan/18;0
3545506;Sandovalina;SP;SUDESTE;jan/18;0
3545605;Santa Adélia;SP;SUDESTE;jan/18;0
3545704;Santa Albertina;SP;SUDESTE;jan/18;1
3545803;Santa Bárbara D'Oeste;SP;SUDESTE;jan/18;2
3546009;Santa Branca;SP;SUDESTE;jan/18;0
3546108;Santa Clara D'Oeste;SP;SUDESTE;jan/18;0
3546207;Santa Cruz Da Conceição;SP;SUDESTE;jan/18;0
3546256;Santa Cruz Da Esperança;SP;SUDESTE;jan/18;0
3546306;Santa Cruz Das Palmeiras;SP;SUDESTE;jan/18;0
3546405;Santa Cruz Do Rio Pardo;SP;SUDESTE;jan/18;0
3546504;Santa Ernestina;SP;SUDESTE;jan/18;0
3546603;Santa Fé Do Sul;SP;SUDESTE;jan/18;0
3546702;Santa Gertrudes;SP;SUDESTE;jan/18;0
3546801;Santa Isabel;SP;SUDESTE;jan/18;1
3546900;Santa Lúcia;SP;SUDESTE;jan/18;0
3547007;Santa Maria Da Serra;SP;SUDESTE;jan/18;0
3547106;Santa Mercedes;SP;SUDESTE;jan/18;0
3547205;Santana Da Ponte Pensa;SP;SUDESTE;jan/18;0
3547304;Santana De Parnaíba;SP;SUDESTE;jan/18;1
3547403;Santa Rita D'Oeste;SP;SUDESTE;jan/18;0
3547502;Santa Rita Do Passa Quatro;SP;SUDESTE;jan/18;0
3547601;Santa Rosa De Viterbo;SP;SUDESTE;jan/18;0
3547650;Santa Salete;SP;SUDESTE;jan/18;0
3547700;Santo Anastácio;SP;SUDESTE;jan/18;0
3547809;Santo André;SP;SUDESTE;jan/18;4
3547908;Santo Antônio Da Alegria;SP;SUDESTE;jan/18;0
3548005;Santo Antônio De Posse;SP;SUDESTE;jan/18;0
3548054;Santo Antônio Do Aracanguá;SP;SUDESTE;jan/18;0
3548104;Santo Antônio Do Jardim;SP;SUDESTE;jan/18;0
3548203;Santo Antônio Do Pinhal;SP;SUDESTE;jan/18;0
3548302;Santo Expedito;SP;SUDESTE;jan/18;0
3548401;Santópolis Do Aguapeí;SP;SUDESTE;jan/18;0
3548500;Santos;SP;SUDESTE;jan/18;2
3548609;São Bento Do Sapucaí;SP;SUDESTE;jan/18;0
3548708;São Bernardo Do Campo;SP;SUDESTE;jan/18;7
3548807;São Caetano Do Sul;SP;SUDESTE;jan/18;0
3548906;São Carlos;SP;SUDESTE;jan/18;1
3549003;São Francisco;SP;SUDESTE;jan/18;0
3549102;São João Da Boa Vista;SP;SUDESTE;jan/18;0
3549201;São João Das Duas Pontes;SP;SUDESTE;jan/18;0
3549250;São João De Iracema;SP;SUDESTE;jan/18;0
3549300;São João Do Pau D'Alho;SP;SUDESTE;jan/18;0
3549409;São Joaquim Da Barra;SP;SUDESTE;jan/18;0
3549508;São José Da Bela Vista;SP;SUDESTE;jan/18;0
3549607;São José Do Barreiro;SP;SUDESTE;jan/18;0
3549706;São José Do Rio Pardo;SP;SUDESTE;jan/18;0
3549805;São José Do Rio Preto;SP;SUDESTE;jan/18;3
3549904;São José Dos Campos;SP;SUDESTE;jan/18;6
3549953;São Lourenço Da Serra;SP;SUDESTE;jan/18;0
3550001;São Luiz Do Paraitinga;SP;SUDESTE;jan/18;0
3550100;São Manuel;SP;SUDESTE;jan/18;0
3550209;São Miguel Arcanjo;SP;SUDESTE;jan/18;0
3550308;São Paulo;SP;SUDESTE;jan/18;54
3550407;São Pedro;SP;SUDESTE;jan/18;0
3550506;São Pedro Do Turvo;SP;SUDESTE;jan/18;0
3550605;São Roque;SP;SUDESTE;jan/18;1
3550704;São Sebastião;SP;SUDESTE;jan/18;1
3550803;São Sebastião Da Grama;SP;SUDESTE;jan/18;0
3550902;São Simão;SP;SUDESTE;jan/18;0
3551009;São Vicente;SP;SUDESTE;jan/18;3
3551108;Sarapuí;SP;SUDESTE;jan/18;0
3551207;Sarutaiá;SP;SUDESTE;jan/18;0
3551306;Sebastianópolis Do Sul;SP;SUDESTE;jan/18;0
3551405;Serra Azul;SP;SUDESTE;jan/18;0
3551504;Serrana;SP;SUDESTE;jan/18;0
3551603;Serra Negra;SP;SUDESTE;jan/18;0
3551702;Sertãozinho;SP;SUDESTE;jan/18;1
3551801;Sete Barras;SP;SUDESTE;jan/18;0
3551900;Severínia;SP;SUDESTE;jan/18;0
3552007;Silveiras;SP;SUDESTE;jan/18;0
3552106;Socorro;SP;SUDESTE;jan/18;0
3552205;Sorocaba;SP;SUDESTE;jan/18;5
3552304;Sud Mennucci;SP;SUDESTE;jan/18;0
3552403;Sumaré;SP;SUDESTE;jan/18;2
3552502;Suzano;SP;SUDESTE;jan/18;1
3552551;Suzanápolis;SP;SUDESTE;jan/18;1
3552601;Tabapuã;SP;SUDESTE;jan/18;0
3552700;Tabatinga;SP;SUDESTE;jan/18;0
3552809;Taboão Da Serra;SP;SUDESTE;jan/18;1
3552908;Taciba;SP;SUDESTE;jan/18;0
3553005;Taguaí;SP;SUDESTE;jan/18;0
3553104;Taiaçu;SP;SUDESTE;jan/18;1
3553203;Taiúva;SP;SUDESTE;jan/18;0
3553302;Tambaú;SP;SUDESTE;jan/18;0
3553401;Tanabi;SP;SUDESTE;jan/18;1
3553500;Tapiraí;SP;SUDESTE;jan/18;0
3553609;Tapiratiba;SP;SUDESTE;jan/18;0
3553658;Taquaral;SP;SUDESTE;jan/18;0
3553708;Taquaritinga;SP;SUDESTE;jan/18;0
3553807;Taquarituba;SP;SUDESTE;jan/18;0
3553856;Taquarivaí;SP;SUDESTE;jan/18;0
3553906;Tarabai;SP;SUDESTE;jan/18;0
3553955;Tarumã;SP;SUDESTE;jan/18;0
3554003;Tatuí;SP;SUDESTE;jan/18;1
3554102;Taubaté;SP;SUDESTE;jan/18;2
3554201;Tejupá;SP;SUDESTE;jan/18;0
3554300;Teodoro Sampaio;SP;SUDESTE;jan/18;0
3554409;Terra Roxa;SP;SUDESTE;jan/18;0
3554508;Tietê;SP;SUDESTE;jan/18;0
3554607;Timburi;SP;SUDESTE;jan/18;0
3554656;Torre De Pedra;SP;SUDESTE;jan/18;0
3554706;Torrinha;SP;SUDESTE;jan/18;0
3554755;Trabiju;SP;SUDESTE;jan/18;0
3554805;Tremembé;SP;SUDESTE;jan/18;0
3554904;Três Fronteiras;SP;SUDESTE;jan/18;0
3554953;Tuiuti;SP;SUDESTE;jan/18;0
3555000;Tupã;SP;SUDESTE;jan/18;0
3555109;Tupi Paulista;SP;SUDESTE;jan/18;0
3555208;Turiúba;SP;SUDESTE;jan/18;0
3555307;Turmalina;SP;SUDESTE;jan/18;0
3555356;Ubarana;SP;SUDESTE;jan/18;0
3555406;Ubatuba;SP;SUDESTE;jan/18;3
3555505;Ubirajara;SP;SUDESTE;jan/18;0
3555604;Uchoa;SP;SUDESTE;jan/18;0
3555703;União Paulista;SP;SUDESTE;jan/18;0
3555802;Urânia;SP;SUDESTE;jan/18;1
3555901;Uru;SP;SUDESTE;jan/18;0
3556008;Urupês;SP;SUDESTE;jan/18;0
3556107;Valentim Gentil;SP;SUDESTE;jan/18;0
3556206;Valinhos;SP;SUDESTE;jan/18;0
3556305;Valparaíso;SP;SUDESTE;jan/18;0
3556354;Vargem;SP;SUDESTE;jan/18;0
3556404;Vargem Grande Do Sul;SP;SUDESTE;jan/18;0
3556453;Vargem Grande Paulista;SP;SUDESTE;jan/18;0
3556503;Várzea Paulista;SP;SUDESTE;jan/18;1
3556602;Vera Cruz;SP;SUDESTE;jan/18;0
3556701;Vinhedo;SP;SUDESTE;jan/18;0
3556800;Viradouro;SP;SUDESTE;jan/18;0
3556909;Vista Alegre Do Alto;SP;SUDESTE;jan/18;0
3556958;Vitória Brasil;SP;SUDESTE;jan/18;0
3557006;Votorantim;SP;SUDESTE;jan/18;1
3557105;Votuporanga;SP;SUDESTE;jan/18;0
3557154;Zacarias;SP;SUDESTE;jan/18;0
3557204;Chavantes;SP;SUDESTE;jan/18;0
3557303;Estiva Gerbi;SP;SUDESTE;jan/18;0
3500105;Adamantina;SP;SUDESTE;fev/18;0
3500204;Adolfo;SP;SUDESTE;fev/18;0
3500303;Aguaí;SP;SUDESTE;fev/18;0
3500402;Águas Da Prata;SP;SUDESTE;fev/18;0
3500501;Águas De Lindóia;SP;SUDESTE;fev/18;0
3500550;Águas De Santa Bárbara;SP;SUDESTE;fev/18;0
3500600;Águas De São Pedro;SP;SUDESTE;fev/18;0
3500709;Agudos;SP;SUDESTE;fev/18;0
3500758;Alambari;SP;SUDESTE;fev/18;0
3500808;Alfredo Marcondes;SP;SUDESTE;fev/18;0
3500907;Altair;SP;SUDESTE;fev/18;0
3501004;Altinópolis;SP;SUDESTE;fev/18;0
3501103;Alto Alegre;SP;SUDESTE;fev/18;0
3501152;Alumínio;SP;SUDESTE;fev/18;0
3501202;Álvares Florence;SP;SUDESTE;fev/18;0
3501301;Álvares Machado;SP;SUDESTE;fev/18;0
3501400;Álvaro De Carvalho;SP;SUDESTE;fev/18;0
3501509;Alvinlândia;SP;SUDESTE;fev/18;0
3501608;Americana;SP;SUDESTE;fev/18;1
3501707;Américo Brasiliense;SP;SUDESTE;fev/18;0
3501806;Américo De Campos;SP;SUDESTE;fev/18;0
3501905;Amparo;SP;SUDESTE;fev/18;0
3502002;Analândia;SP;SUDESTE;fev/18;0
3502101;Andradina;SP;SUDESTE;fev/18;0
3502200;Angatuba;SP;SUDESTE;fev/18;0
3502309;Anhembi;SP;SUDESTE;fev/18;0
3502408;Anhumas;SP;SUDESTE;fev/18;0
3502507;Aparecida;SP;SUDESTE;fev/18;0
3502606;Aparecida D'Oeste;SP;SUDESTE;fev/18;0
3502705;Apiaí;SP;SUDESTE;fev/18;0
3502754;Araçariguama;SP;SUDESTE;fev/18;0
3502804;Araçatuba;SP;SUDESTE;fev/18;3
3502903;Araçoiaba Da Serra;SP;SUDESTE;fev/18;0
3503000;Aramina;SP;SUDESTE;fev/18;0
3503109;Arandu;SP;SUDESTE;fev/18;0
3503158;Arapeí;SP;SUDESTE;fev/18;0
3503208;Araraquara;SP;SUDESTE;fev/18;0
3503307;Araras;SP;SUDESTE;fev/18;0
3503356;Arco-Íris;SP;SUDESTE;fev/18;0
3503406;Arealva;SP;SUDESTE;fev/18;0
3503505;Areias;SP;SUDESTE;fev/18;0
3503604;Areiópolis;SP;SUDESTE;fev/18;0
3503703;Ariranha;SP;SUDESTE;fev/18;0
3503802;Artur Nogueira;SP;SUDESTE;fev/18;0
3503901;Arujá;SP;SUDESTE;fev/18;1
3503950;Aspásia;SP;SUDESTE;fev/18;0
3504008;Assis;SP;SUDESTE;fev/18;0
3504107;Atibaia;SP;SUDESTE;fev/18;0
3504206;Auriflama;SP;SUDESTE;fev/18;0
3504305;Avaí;SP;SUDESTE;fev/18;0
3504404;Avanhandava;SP;SUDESTE;fev/18;0
3504503;Avaré;SP;SUDESTE;fev/18;0
3504602;Bady Bassitt;SP;SUDESTE;fev/18;0
3504701;Balbinos;SP;SUDESTE;fev/18;0
3504800;Bálsamo;SP;SUDESTE;fev/18;0
3504909;Bananal;SP;SUDESTE;fev/18;0
3505005;Barão De Antonina;SP;SUDESTE;fev/18;0
3505104;Barbosa;SP;SUDESTE;fev/18;0
3505203;Bariri;SP;SUDESTE;fev/18;0
3505302;Barra Bonita;SP;SUDESTE;fev/18;0
3505351;Barra Do Chapéu;SP;SUDESTE;fev/18;0
3505401;Barra Do Turvo;SP;SUDESTE;fev/18;0
3505500;Barretos;SP;SUDESTE;fev/18;0
3505609;Barrinha;SP;SUDESTE;fev/18;0
3505708;Barueri;SP;SUDESTE;fev/18;0
3505807;Bastos;SP;SUDESTE;fev/18;0
3505906;Batatais;SP;SUDESTE;fev/18;1
3506003;Bauru;SP;SUDESTE;fev/18;1
3506102;Bebedouro;SP;SUDESTE;fev/18;0
3506201;Bento De Abreu;SP;SUDESTE;fev/18;0
3506300;Bernardino De Campos;SP;SUDESTE;fev/18;0
3506359;Bertioga;SP;SUDESTE;fev/18;0
3506409;Bilac;SP;SUDESTE;fev/18;0
3506508;Birigui;SP;SUDESTE;fev/18;0
3506607;Biritiba Mirim;SP;SUDESTE;fev/18;0
3506706;Boa Esperança Do Sul;SP;SUDESTE;fev/18;0
3506805;Bocaina;SP;SUDESTE;fev/18;0
3506904;Bofete;SP;SUDESTE;fev/18;0
3507001;Boituva;SP;SUDESTE;fev/18;0
3507100;Bom Jesus Dos Perdões;SP;SUDESTE;fev/18;0
3507159;Bom Sucesso De Itararé;SP;SUDESTE;fev/18;0
3507209;Borá;SP;SUDESTE;fev/18;0
3507308;Boracéia;SP;SUDESTE;fev/18;0
3507407;Borborema;SP;SUDESTE;fev/18;0
3507456;Borebi;SP;SUDESTE;fev/18;0
3507506;Botucatu;SP;SUDESTE;fev/18;1
3507605;Bragança Paulista;SP;SUDESTE;fev/18;1
3507704;Braúna;SP;SUDESTE;fev/18;0
3507753;Brejo Alegre;SP;SUDESTE;fev/18;0
3507803;Brodowski;SP;SUDESTE;fev/18;0
3507902;Brotas;SP;SUDESTE;fev/18;0
3508009;Buri;SP;SUDESTE;fev/18;0
3508108;Buritama;SP;SUDESTE;fev/18;0
3508207;Buritizal;SP;SUDESTE;fev/18;0
3508306;Cabrália Paulista;SP;SUDESTE;fev/18;0
3508405;Cabreúva;SP;SUDESTE;fev/18;0
3508504;Caçapava;SP;SUDESTE;fev/18;3
3508603;Cachoeira Paulista;SP;SUDESTE;fev/18;0
3508702;Caconde;SP;SUDESTE;fev/18;0
3508801;Cafelândia;SP;SUDESTE;fev/18;0
3508900;Caiabu;SP;SUDESTE;fev/18;0
3509007;Caieiras;SP;SUDESTE;fev/18;1
3509106;Caiuá;SP;SUDESTE;fev/18;0
3509205;Cajamar;SP;SUDESTE;fev/18;1
3509254;Cajati;SP;SUDESTE;fev/18;0
3509304;Cajobi;SP;SUDESTE;fev/18;1
3509403;Cajuru;SP;SUDESTE;fev/18;0
3509452;Campina Do Monte Alegre;SP;SUDESTE;fev/18;0
3509502;Campinas;SP;SUDESTE;fev/18;12
3509601;Campo Limpo Paulista;SP;SUDESTE;fev/18;0
3509700;Campos Do Jordão;SP;SUDESTE;fev/18;2
3509809;Campos Novos Paulista;SP;SUDESTE;fev/18;0
3509908;Cananéia;SP;SUDESTE;fev/18;0
3509957;Canas;SP;SUDESTE;fev/18;1
3510005;Cândido Mota;SP;SUDESTE;fev/18;0
3510104;Cândido Rodrigues;SP;SUDESTE;fev/18;0
3510153;Canitar;SP;SUDESTE;fev/18;0
3510203;Capão Bonito;SP;SUDESTE;fev/18;0
3510302;Capela Do Alto;SP;SUDESTE;fev/18;0
3510401;Capivari;SP;SUDESTE;fev/18;0
3510500;Caraguatatuba;SP;SUDESTE;fev/18;0
3510609;Carapicuíba;SP;SUDESTE;fev/18;3
3510708;Cardoso;SP;SUDESTE;fev/18;0
3510807;Casa Branca;SP;SUDESTE;fev/18;1
3510906;Cássia Dos Coqueiros;SP;SUDESTE;fev/18;0
3511003;Castilho;SP;SUDESTE;fev/18;0
3511102;Catanduva;SP;SUDESTE;fev/18;1
3511201;Catiguá;SP;SUDESTE;fev/18;0
3511300;Cedral;SP;SUDESTE;fev/18;0
3511409;Cerqueira César;SP;SUDESTE;fev/18;0
3511508;Cerquilho;SP;SUDESTE;fev/18;0
3511607;Cesário Lange;SP;SUDESTE;fev/18;0
3511706;Charqueada;SP;SUDESTE;fev/18;0
3511904;Clementina;SP;SUDESTE;fev/18;0
3512001;Colina;SP;SUDESTE;fev/18;0
3512100;Colômbia;SP;SUDESTE;fev/18;0
3512209;Conchal;SP;SUDESTE;fev/18;0
3512308;Conchas;SP;SUDESTE;fev/18;0
3512407;Cordeirópolis;SP;SUDESTE;fev/18;1
3512506;Coroados;SP;SUDESTE;fev/18;0
3512605;Coronel Macedo;SP;SUDESTE;fev/18;0
3512704;Corumbataí;SP;SUDESTE;fev/18;0
3512803;Cosmópolis;SP;SUDESTE;fev/18;1
3512902;Cosmorama;SP;SUDESTE;fev/18;0
3513009;Cotia;SP;SUDESTE;fev/18;1
3513108;Cravinhos;SP;SUDESTE;fev/18;1
3513207;Cristais Paulista;SP;SUDESTE;fev/18;0
3513306;Cruzália;SP;SUDESTE;fev/18;0
3513405;Cruzeiro;SP;SUDESTE;fev/18;1
3513504;Cubatão;SP;SUDESTE;fev/18;1
3513603;Cunha;SP;SUDESTE;fev/18;0
3513702;Descalvado;SP;SUDESTE;fev/18;0
3513801;Diadema;SP;SUDESTE;fev/18;2
3513850;Dirce Reis;SP;SUDESTE;fev/18;0
3513900;Divinolândia;SP;SUDESTE;fev/18;0
3514007;Dobrada;SP;SUDESTE;fev/18;0
3514106;Dois Córregos;SP;SUDESTE;fev/18;0
3514205;Dolcinópolis;SP;SUDESTE;fev/18;0
3514304;Dourado;SP;SUDESTE;fev/18;0
3514403;Dracena;SP;SUDESTE;fev/18;0
3514502;Duartina;SP;SUDESTE;fev/18;0
3514601;Dumont;SP;SUDESTE;fev/18;0
3514700;Echaporã;SP;SUDESTE;fev/18;0
3514809;Eldorado;SP;SUDESTE;fev/18;0
3514908;Elias Fausto;SP;SUDESTE;fev/18;0
3514924;Elisiário;SP;SUDESTE;fev/18;0
3514957;Embaúba;SP;SUDESTE;fev/18;0
3515004;Embu Das Artes;SP;SUDESTE;fev/18;0
3515103;Embu-Guaçu;SP;SUDESTE;fev/18;0
3515129;Emilianópolis;SP;SUDESTE;fev/18;0
3515152;Engenheiro Coelho;SP;SUDESTE;fev/18;0
3515186;Espírito Santo Do Pinhal;SP;SUDESTE;fev/18;0
3515194;Espírito Santo Do Turvo;SP;SUDESTE;fev/18;0
3515202;Estrela D'Oeste;SP;SUDESTE;fev/18;0
3515301;Estrela Do Norte;SP;SUDESTE;fev/18;0
3515350;Euclides Da Cunha Paulista;SP;SUDESTE;fev/18;0
3515400;Fartura;SP;SUDESTE;fev/18;0
3515509;Fernandópolis;SP;SUDESTE;fev/18;0
3515608;Fernando Prestes;SP;SUDESTE;fev/18;0
3515657;Fernão;SP;SUDESTE;fev/18;0
3515707;Ferraz De Vasconcelos;SP;SUDESTE;fev/18;0
3515806;Flora Rica;SP;SUDESTE;fev/18;0
3515905;Floreal;SP;SUDESTE;fev/18;0
3516002;Flórida Paulista;SP;SUDESTE;fev/18;0
3516101;Florínea;SP;SUDESTE;fev/18;0
3516200;Franca;SP;SUDESTE;fev/18;2
3516309;Francisco Morato;SP;SUDESTE;fev/18;0
3516408;Franco Da Rocha;SP;SUDESTE;fev/18;0
3516507;Gabriel Monteiro;SP;SUDESTE;fev/18;0
3516606;Gália;SP;SUDESTE;fev/18;0
3516705;Garça;SP;SUDESTE;fev/18;0
3516804;Gastão Vidigal;SP;SUDESTE;fev/18;0
3516853;Gavião Peixoto;SP;SUDESTE;fev/18;0
3516903;General Salgado;SP;SUDESTE;fev/18;0
3517000;Getulina;SP;SUDESTE;fev/18;1
3517109;Glicério;SP;SUDESTE;fev/18;0
3517208;Guaiçara;SP;SUDESTE;fev/18;0
3517307;Guaimbê;SP;SUDESTE;fev/18;0
3517406;Guaíra;SP;SUDESTE;fev/18;1
3517505;Guapiaçu;SP;SUDESTE;fev/18;0
3517604;Guapiara;SP;SUDESTE;fev/18;0
3517703;Guará;SP;SUDESTE;fev/18;0
3517802;Guaraçaí;SP;SUDESTE;fev/18;0
3517901;Guaraci;SP;SUDESTE;fev/18;0
3518008;Guarani D'Oeste;SP;SUDESTE;fev/18;0
3518107;Guarantã;SP;SUDESTE;fev/18;0
3518206;Guararapes;SP;SUDESTE;fev/18;1
3518305;Guararema;SP;SUDESTE;fev/18;0
3518404;Guaratinguetá;SP;SUDESTE;fev/18;4
3518503;Guareí;SP;SUDESTE;fev/18;0
3518602;Guariba;SP;SUDESTE;fev/18;0
3518701;Guarujá;SP;SUDESTE;fev/18;0
3518800;Guarulhos;SP;SUDESTE;fev/18;1
3518859;Guatapará;SP;SUDESTE;fev/18;0
3518909;Guzolândia;SP;SUDESTE;fev/18;0
3519006;Herculândia;SP;SUDESTE;fev/18;0
3519055;Holambra;SP;SUDESTE;fev/18;0
3519071;Hortolândia;SP;SUDESTE;fev/18;3
3519105;Iacanga;SP;SUDESTE;fev/18;0
3519204;Iacri;SP;SUDESTE;fev/18;0
3519253;Iaras;SP;SUDESTE;fev/18;0
3519303;Ibaté;SP;SUDESTE;fev/18;0
3519402;Ibirá;SP;SUDESTE;fev/18;0
3519501;Ibirarema;SP;SUDESTE;fev/18;0
3519600;Ibitinga;SP;SUDESTE;fev/18;0
3519709;Ibiúna;SP;SUDESTE;fev/18;1
3519808;Icém;SP;SUDESTE;fev/18;0
3519907;Iepê;SP;SUDESTE;fev/18;0
3520004;Igaraçu Do Tietê;SP;SUDESTE;fev/18;0
3520103;Igarapava;SP;SUDESTE;fev/18;0
3520202;Igaratá;SP;SUDESTE;fev/18;0
3520301;Iguape;SP;SUDESTE;fev/18;1
3520400;Ilhabela;SP;SUDESTE;fev/18;0
3520426;Ilha Comprida;SP;SUDESTE;fev/18;0
3520442;Ilha Solteira;SP;SUDESTE;fev/18;0
3520509;Indaiatuba;SP;SUDESTE;fev/18;1
3520608;Indiana;SP;SUDESTE;fev/18;0
3520707;Indiaporã;SP;SUDESTE;fev/18;0
3520806;Inúbia Paulista;SP;SUDESTE;fev/18;0
3520905;Ipaussu;SP;SUDESTE;fev/18;1
3521002;Iperó;SP;SUDESTE;fev/18;0
3521101;Ipeúna;SP;SUDESTE;fev/18;0
3521150;Ipiguá;SP;SUDESTE;fev/18;0
3521200;Iporanga;SP;SUDESTE;fev/18;0
3521309;Ipuã;SP;SUDESTE;fev/18;0
3521408;Iracemápolis;SP;SUDESTE;fev/18;0
3521507;Irapuã;SP;SUDESTE;fev/18;0
3521606;Irapuru;SP;SUDESTE;fev/18;0
3521705;Itaberá;SP;SUDESTE;fev/18;0
3521804;Itaí;SP;SUDESTE;fev/18;0
3521903;Itajobi;SP;SUDESTE;fev/18;0
3522000;Itaju;SP;SUDESTE;fev/18;0
3522109;Itanhaém;SP;SUDESTE;fev/18;2
3522158;Itaoca;SP;SUDESTE;fev/18;0
3522208;Itapecerica Da Serra;SP;SUDESTE;fev/18;1
3522307;Itapetininga;SP;SUDESTE;fev/18;0
3522406;Itapeva;SP;SUDESTE;fev/18;0
3522505;Itapevi;SP;SUDESTE;fev/18;3
3522604;Itapira;SP;SUDESTE;fev/18;0
3522653;Itapirapuã Paulista;SP;SUDESTE;fev/18;0
3522703;Itápolis;SP;SUDESTE;fev/18;0
3522802;Itaporanga;SP;SUDESTE;fev/18;1
3522901;Itapuí;SP;SUDESTE;fev/18;0
3523008;Itapura;SP;SUDESTE;fev/18;0
3523107;Itaquaquecetuba;SP;SUDESTE;fev/18;4
3523206;Itararé;SP;SUDESTE;fev/18;0
3523305;Itariri;SP;SUDESTE;fev/18;0
3523404;Itatiba;SP;SUDESTE;fev/18;2
3523503;Itatinga;SP;SUDESTE;fev/18;0
3523602;Itirapina;SP;SUDESTE;fev/18;0
3523701;Itirapuã;SP;SUDESTE;fev/18;0
3523800;Itobi;SP;SUDESTE;fev/18;0
3523909;Itu;SP;SUDESTE;fev/18;2
3524006;Itupeva;SP;SUDESTE;fev/18;0
3524105;Ituverava;SP;SUDESTE;fev/18;0
3524204;Jaborandi;SP;SUDESTE;fev/18;0
3524303;Jaboticabal;SP;SUDESTE;fev/18;0
3524402;Jacareí;SP;SUDESTE;fev/18;1
3524501;Jaci;SP;SUDESTE;fev/18;0
3524600;Jacupiranga;SP;SUDESTE;fev/18;0
3524709;Jaguariúna;SP;SUDESTE;fev/18;0
3524808;Jales;SP;SUDESTE;fev/18;0
3524907;Jambeiro;SP;SUDESTE;fev/18;0
3525003;Jandira;SP;SUDESTE;fev/18;1
3525102;Jardinópolis;SP;SUDESTE;fev/18;0
3525201;Jarinu;SP;SUDESTE;fev/18;0
3525300;Jaú;SP;SUDESTE;fev/18;1
3525409;Jeriquara;SP;SUDESTE;fev/18;0
3525508;Joanópolis;SP;SUDESTE;fev/18;0
3525607;João Ramalho;SP;SUDESTE;fev/18;0
3525706;José Bonifácio;SP;SUDESTE;fev/18;0
3525805;Júlio Mesquita;SP;SUDESTE;fev/18;0
3525854;Jumirim;SP;SUDESTE;fev/18;0
3525904;Jundiaí;SP;SUDESTE;fev/18;1
3526001;Junqueirópolis;SP;SUDESTE;fev/18;1
3526100;Juquiá;SP;SUDESTE;fev/18;0
3526209;Juquitiba;SP;SUDESTE;fev/18;0
3526308;Lagoinha;SP;SUDESTE;fev/18;0
3526407;Laranjal Paulista;SP;SUDESTE;fev/18;0
3526506;Lavínia;SP;SUDESTE;fev/18;0
3526605;Lavrinhas;SP;SUDESTE;fev/18;0
3526704;Leme;SP;SUDESTE;fev/18;1
3526803;Lençóis Paulista;SP;SUDESTE;fev/18;1
3526902;Limeira;SP;SUDESTE;fev/18;1
3527009;Lindóia;SP;SUDESTE;fev/18;0
3527108;Lins;SP;SUDESTE;fev/18;1
3527207;Lorena;SP;SUDESTE;fev/18;3
3527256;Lourdes;SP;SUDESTE;fev/18;0
3527306;Louveira;SP;SUDESTE;fev/18;0
3527405;Lucélia;SP;SUDESTE;fev/18;0
3527504;Lucianópolis;SP;SUDESTE;fev/18;0
3527603;Luís Antônio;SP;SUDESTE;fev/18;0
3527702;Luiziânia;SP;SUDESTE;fev/18;0
3527801;Lupércio;SP;SUDESTE;fev/18;0
3527900;Lutécia;SP;SUDESTE;fev/18;0
3528007;Macatuba;SP;SUDESTE;fev/18;0
3528106;Macaubal;SP;SUDESTE;fev/18;0
3528205;Macedônia;SP;SUDESTE;fev/18;0
3528304;Magda;SP;SUDESTE;fev/18;0
3528403;Mairinque;SP;SUDESTE;fev/18;2
3528502;Mairiporã;SP;SUDESTE;fev/18;2
3528601;Manduri;SP;SUDESTE;fev/18;0
3528700;Marabá Paulista;SP;SUDESTE;fev/18;0
3528809;Maracaí;SP;SUDESTE;fev/18;0
3528858;Marapoama;SP;SUDESTE;fev/18;0
3528908;Mariápolis;SP;SUDESTE;fev/18;0
3529005;Marília;SP;SUDESTE;fev/18;0
3529104;Marinópolis;SP;SUDESTE;fev/18;0
3529203;Martinópolis;SP;SUDESTE;fev/18;0
3529302;Matão;SP;SUDESTE;fev/18;1
3529401;Mauá;SP;SUDESTE;fev/18;6
3529500;Mendonça;SP;SUDESTE;fev/18;0
3529609;Meridiano;SP;SUDESTE;fev/18;0
3529658;Mesópolis;SP;SUDESTE;fev/18;0
3529708;Miguelópolis;SP;SUDESTE;fev/18;0
3529807;Mineiros Do Tietê;SP;SUDESTE;fev/18;0
3529906;Miracatu;SP;SUDESTE;fev/18;0
3530003;Mira Estrela;SP;SUDESTE;fev/18;0
3530102;Mirandópolis;SP;SUDESTE;fev/18;0
